7,99,67.069661170244
4,82,67.194063637855
8,51,67.040011221811
5,52,67.144431238744
7,75,67.069661170244
3,78,67.258105071731
7,73,67.069661170244
8,45,67.040011221811
5,77,67.144431238744
4,89,67.194063637855
8,91,67.040011221811
8,79,67.040011221811
3,47,67.258105071731
6,47,67.103905831144
5,79,67.144431238744
2,72,67.348470053645
8,73,67.040011221811
6,83,67.103905831144
2,54,67.348470053645
5,75,67.144431238744
1,99,67.503231282642
6,96,67.103905831144
9,74,67.013868993901
1,85,67.503231282642
3,61,67.258105071731
7,62,67.069661170244
4,79,67.194063637855
9,84,67.013868993901
3,94,67.258105071731
5,90,67.144431238744
3,61,67.258105071731
7,44,67.069661170244
5,70,67.144431238744
9,52,67.013868993901
7,67,67.069661170244
2,97,67.348470053645
4,59,67.194063637855
9,72,67.013868993901
2,55,67.348470053645
9,68,67.013868993901
5,62,67.144431238744
2,63,67.348470053645
4,73,67.194063637855
7,46,67.069661170244
8,77,67.040011221811
3,76,67.258105071731
1,43,67.503231282642
4,73,67.194063637855
2,81,67.348470053645
8,61,67.040011221811
4,44,67.194063637855
2,89,67.348470053645
6,81,67.103905831144
6,62,67.103905831144
4,93,67.194063637855
6,99,67.103905831144
2,54,67.348470053645
2,70,67.348470053645
4,98,67.194063637855
8,48,67.040011221811
7,82,67.069661170244
9,97,67.013868993901
8,92,67.040011221811
5,64,67.144431238744
2,64,67.348470053645
5,88,67.144431238744
8,60,67.040011221811
9,48,67.013868993901
9,94,67.013868993901
1,87,67.503231282642
9,77,67.013868993901
7,61,67.069661170244
9,82,67.013868993901
8,62,67.040011221811
1,88,67.503231282642
8,43,67.040011221811
8,68,67.040011221811
3,54,67.258105071731
1,40,67.503231282642
8,93,67.040011221811
3,69,67.258105071731
3,68,67.258105071731
1,59,67.503231282642
5,72,67.144431238744
7,80,67.069661170244
9,83,67.013868993901
7,75,67.069661170244
9,99,67.013868993901
8,61,67.040011221811
2,52,67.348470053645
1,46,67.503231282642
7,47,67.069661170244
7,67,67.069661170244
8,84,67.040011221811
5,82,67.144431238744
3,48,67.258105071731
8,64,67.040011221811
6,95,67.103905831144
3,55,67.258105071731
1,49,67.503231282642
3,50,67.258105071731
5,70,67.144431238744
3,51,67.258105071731
1,99,67.503231282642
5,70,67.144431238744
7,53,67.069661170244
7,90,67.069661170244
9,83,67.013868993901
3,71,67.258105071731
7,89,67.069661170244
1,92,67.503231282642
4,56,67.194063637855
4,74,67.194063637855
5,40,67.144431238744
7,68,67.069661170244
7,90,67.069661170244
4,43,67.194063637855
7,62,67.069661170244
3,67,67.258105071731
6,55,67.103905831144
2,51,67.348470053645
9,92,67.013868993901
5,60,67.144431238744
6,84,67.103905831144
4,56,67.194063637855
7,79,67.069661170244
9,52,67.013868993901
7,91,67.069661170244
1,97,67.503231282642
1,71,67.503231282642
9,76,67.013868993901
9,89,67.013868993901
4,54,67.194063637855
9,51,67.013868993901
3,88,67.258105071731
7,96,67.069661170244
6,54,67.103905831144
8,73,67.040011221811
9,45,67.013868993901
5,56,67.144431238744
1,87,67.503231282642
3,88,67.258105071731
8,96,67.040011221811
6,59,67.103905831144
8,48,67.040011221811
9,98,67.013868993901
4,44,67.194063637855
1,62,67.503231282642
1,72,67.503231282642
4,77,67.194063637855
7,95,67.069661170244
2,53,67.348470053645
3,56,67.258105071731
1,96,67.503231282642
5,58,67.144431238744
1,72,67.503231282642
8,40,67.040011221811
1,52,67.503231282642
1,85,67.503231282642
2,66,67.348470053645
2,45,67.348470053645
6,98,67.103905831144
7,45,67.069661170244
5,72,67.144431238744
1,69,67.503231282642
1,85,67.503231282642
3,74,67.258105071731
2,62,67.348470053645
5,49,67.144431238744
6,90,67.103905831144
7,58,67.069661170244
4,90,67.194063637855
7,67,67.069661170244
8,62,67.040011221811
1,43,67.503231282642
6,59,67.103905831144
8,58,67.040011221811
5,81,67.144431238744
4,66,67.194063637855
2,96,67.348470053645
6,73,67.103905831144
6,43,67.103905831144
1,95,67.503231282642
9,77,67.013868993901
6,46,67.103905831144
3,87,67.258105071731
4,46,67.194063637855
4,89,67.194063637855
3,91,67.258105071731
3,65,67.258105071731
3,65,67.258105071731
4,93,67.194063637855
7,58,67.069661170244
4,48,67.194063637855
9,59,67.013868993901
1,81,67.503231282642
8,84,67.040011221811
7,89,67.069661170244
2,55,67.348470053645
8,93,67.040011221811
1,56,67.503231282642
9,61,67.013868993901
9,52,67.013868993901
2,51,67.348470053645
7,49,67.069661170244
3,40,67.258105071731
7,71,67.069661170244
9,69,67.013868993901
4,47,67.194063637855
1,60,67.503231282642
2,61,67.348470053645
1,57,67.503231282642
5,41,67.144431238744
5,87,67.144431238744
7,83,67.069661170244
9,48,67.013868993901
9,42,67.013868993901
3,93,67.258105071731
3,65,67.258105071731
3,60,67.258105071731
4,69,67.194063637855
8,67,67.040011221811
6,75,67.103905831144
8,65,67.040011221811
1,73,67.503231282642
8,47,67.040011221811
4,49,67.194063637855
1,87,67.503231282642
8,94,67.040011221811
4,82,67.194063637855
6,89,67.103905831144
8,93,67.040011221811
4,53,67.194063637855
3,79,67.258105071731
9,94,67.013868993901
3,54,67.258105071731
9,56,67.013868993901
2,92,67.348470053645
2,57,67.348470053645
2,71,67.348470053645
6,77,67.103905831144
3,62,67.258105071731
9,85,67.013868993901
4,62,67.194063637855
1,74,67.503231282642
4,78,67.194063637855
1,54,67.503231282642
5,92,67.144431238744
4,63,67.194063637855
8,67,67.040011221811
8,55,67.040011221811
7,55,67.069661170244
